number,date_time,temp,RH,site,block,treatment,,
810,7/6/2017 4:30,70.63,58.513,CBE,3,bare,,
811,7/6/2017 5:00,70.587,58.877,CBE,3,bare,,
812,7/6/2017 5:30,70.543,58.935,CBE,3,bare,,
813,7/6/2017 6:00,70.502,58.9,CBE,3,bare,,
814,7/6/2017 6:30,70.459,59.019,CBE,3,bare,,
815,7/6/2017 7:00,70.459,58.897,CBE,3,bare,,
816,7/6/2017 7:30,70.416,59.107,CBE,3,bare,,
817,7/6/2017 8:00,70.416,59.107,CBE,3,bare,,
818,7/6/2017 8:30,70.372,59.47,CBE,3,bare,,
819,7/6/2017 9:00,70.372,59.989,CBE,3,bare,,
820,7/6/2017 9:30,70.372,60.141,CBE,3,bare,,
821,7/6/2017 10:00,70.416,59.932,CBE,3,bare,,
822,7/6/2017 10:30,70.416,60.023,CBE,3,bare,,
823,7/6/2017 11:00,70.416,60.358,CBE,3,bare,,
824,7/6/2017 11:30,70.416,60.297,CBE,3,bare,,
825,7/6/2017 12:00,70.459,59.813,CBE,3,bare,,
826,7/6/2017 12:30,70.459,59.508,CBE,3,bare,,
827,7/6/2017 13:00,70.459,59.508,CBE,3,bare,,
828,7/6/2017 13:30,70.502,60.488,CBE,3,bare,,
829,7/6/2017 14:00,70.543,61.039,CBE,3,bare,,
830,7/6/2017 14:30,70.63,61.744,CBE,3,bare,,
831,7/6/2017 15:00,70.759,62.453,CBE,3,bare,,
832,7/6/2017 15:30,70.93,61.832,CBE,3,bare,,
833,7/6/2017 16:00,71.103,61.878,CBE,3,bare,,
834,7/6/2017 16:30,71.231,61.587,CBE,3,bare,,
835,7/6/2017 17:00,71.404,61.572,CBE,3,bare,,
836,7/6/2017 17:30,71.533,61.826,CBE,3,bare,,
837,7/6/2017 18:00,71.62,62.471,CBE,3,bare,,
838,7/6/2017 18:30,71.661,62.838,CBE,3,bare,,
839,7/6/2017 19:00,71.704,63.144,CBE,3,bare,,
840,7/6/2017 19:30,71.704,63.295,CBE,3,bare,,
841,7/6/2017 20:00,71.748,63.39,CBE,3,bare,,
842,7/6/2017 20:30,71.748,63.632,CBE,3,bare,,
843,7/6/2017 21:00,71.791,64.178,CBE,3,bare,,
844,7/6/2017 21:30,71.834,64.994,CBE,3,bare,,
845,7/6/2017 22:00,71.877,65.509,CBE,3,bare,,
846,7/6/2017 22:30,71.92,65.723,CBE,3,bare,,
847,7/6/2017 23:00,71.92,65.782,CBE,3,bare,,
848,7/6/2017 23:30,71.964,65.637,CBE,3,bare,,
849,7/7/2017 0:00,71.964,65.547,CBE,3,bare,,
850,7/7/2017 0:30,71.964,65.457,CBE,3,bare,,
851,7/7/2017 1:00,71.964,65.517,CBE,3,bare,,
852,7/7/2017 1:30,71.92,64.01,CBE,3,bare,,
853,7/7/2017 2:00,71.877,63.523,CBE,3,bare,,
854,7/7/2017 2:30,71.877,64.006,CBE,3,bare,,
855,7/7/2017 3:00,71.877,64.337,CBE,3,bare,,
856,7/7/2017 3:30,71.877,64.487,CBE,3,bare,,
857,7/7/2017 4:00,71.877,64.698,CBE,3,bare,,
858,7/7/2017 4:30,71.877,65.569,CBE,3,bare,,
859,7/7/2017 5:00,71.877,66.586,CBE,3,bare,,
860,7/7/2017 5:30,71.834,66.283,CBE,3,bare,,
861,7/7/2017 6:00,71.834,66.133,CBE,3,bare,,
862,7/7/2017 6:30,71.748,66.245,CBE,3,bare,,
863,7/7/2017 7:00,71.748,65.676,CBE,3,bare,,
864,7/7/2017 7:30,71.704,64.862,CBE,3,bare,,
865,7/7/2017 8:00,71.661,64.287,CBE,3,bare,,
866,7/7/2017 8:30,71.62,63.921,CBE,3,bare,,
867,7/7/2017 9:00,71.577,63.676,CBE,3,bare,,
868,7/7/2017 9:30,72.264,62.409,CBE,3,bare,,
869,7/7/2017 10:00,71.877,61.736,CBE,3,bare,,
870,7/7/2017 10:30,71.317,62.08,CBE,3,bare,,
871,7/7/2017 11:00,71.49,63.939,CBE,3,bare,,
872,7/7/2017 11:30,71.361,63.927,CBE,3,bare,,
873,7/7/2017 12:00,71.577,64.519,CBE,3,bare,,
874,7/7/2017 12:30,71.577,64.459,CBE,3,bare,,
875,7/7/2017 13:00,71.834,65.265,CBE,3,bare,,
876,7/7/2017 13:30,71.92,65.902,CBE,3,bare,,
877,7/7/2017 14:00,72.093,65.559,CBE,3,bare,,
878,7/7/2017 14:30,72.093,66.069,CBE,3,bare,,
879,7/7/2017 15:00,72.351,66.333,CBE,3,bare,,
880,7/7/2017 15:30,72.437,66.7,CBE,3,bare,,
881,7/7/2017 16:00,72.567,67.131,CBE,3,bare,,
882,7/7/2017 16:30,72.394,67.054,CBE,3,bare,,
883,7/7/2017 17:00,72.567,67.131,CBE,3,bare,,
884,7/7/2017 17:30,72.394,67.412,CBE,3,bare,,
885,7/7/2017 18:00,72.61,68.92,CBE,3,bare,,
886,7/7/2017 18:30,72.523,69.179,CBE,3,bare,,
887,7/7/2017 19:00,72.783,69.679,CBE,3,bare,,
888,7/7/2017 19:30,72.437,67.744,CBE,3,bare,,
889,7/7/2017 20:00,72.739,68.666,CBE,3,bare,,
890,7/7/2017 20:30,72.48,67.719,CBE,3,bare,,
891,7/7/2017 21:00,72.394,66.995,CBE,3,bare,,
892,7/7/2017 21:30,72.264,66.175,CBE,3,bare,,
893,7/7/2017 22:00,72.178,64.516,CBE,3,bare,,
894,7/7/2017 22:30,72.007,63.021,CBE,3,bare,,
895,7/7/2017 23:00,71.964,61.744,CBE,3,bare,,
896,7/7/2017 23:30,71.661,61.413,CBE,3,bare,,
897,7/8/2017 0:00,71.661,61.23,CBE,3,bare,,
898,7/8/2017 0:30,71.49,61.245,CBE,3,bare,,
899,7/8/2017 1:00,71.404,61.268,CBE,3,bare,,
900,7/8/2017 1:30,71.361,61.294,CBE,3,bare,,
901,7/8/2017 2:00,71.274,61.439,CBE,3,bare,,
902,7/8/2017 2:30,71.274,61.226,CBE,3,bare,,
903,7/8/2017 3:00,71.19,60.823,CBE,3,bare,,
904,7/8/2017 3:30,71.017,58.945,CBE,3,bare,,
905,7/8/2017 4:00,70.887,57.522,CBE,3,bare,,
906,7/8/2017 4:30,70.974,58.604,CBE,3,bare,,
907,7/8/2017 5:00,70.803,58.681,CBE,3,bare,,
908,7/8/2017 5:30,70.759,58.279,CBE,3,bare,,
909,7/8/2017 6:00,70.673,57.535,CBE,3,bare,,
910,7/8/2017 6:30,70.673,57.042,CBE,3,bare,,
911,7/8/2017 7:00,70.716,56.892,CBE,3,bare,,
912,7/8/2017 7:30,70.543,57.124,CBE,3,bare,,
913,7/8/2017 8:00,70.63,56.823,CBE,3,bare,,
914,7/8/2017 8:30,70.459,56.993,CBE,3,bare,,
915,7/8/2017 9:00,70.416,57.174,CBE,3,bare,,
916,7/8/2017 9:30,70.329,57.598,CBE,3,bare,,
917,7/8/2017 10:00,70.459,57.455,CBE,3,bare,,
918,7/8/2017 10:30,70.286,57.748,CBE,3,bare,,
919,7/8/2017 11:00,70.372,58.001,CBE,3,bare,,
920,7/8/2017 11:30,70.329,58.242,CBE,3,bare,,
921,7/8/2017 12:00,70.243,57.836,CBE,3,bare,,
922,7/8/2017 12:30,70.115,57.764,CBE,3,bare,,
923,7/8/2017 13:00,70.029,56.927,CBE,3,bare,,
924,7/8/2017 13:30,70.029,55.94,CBE,3,bare,,
925,7/8/2017 14:00,70.072,54.519,CBE,3,bare,,
926,7/8/2017 14:30,69.901,52.232,CBE,3,bare,,
927,7/8/2017 15:00,69.985,49.727,CBE,3,bare,,
928,7/8/2017 15:30,69.858,48.075,CBE,3,bare,,
929,7/8/2017 16:00,69.814,46.325,CBE,3,bare,,
930,7/8/2017 16:30,69.858,45.722,CBE,3,bare,,
931,7/8/2017 17:00,69.771,45.461,CBE,3,bare,,
932,7/8/2017 17:30,69.901,45.469,CBE,3,bare,,
933,7/8/2017 18:00,69.685,46.539,CBE,3,bare,,
934,7/8/2017 18:30,69.771,45.971,CBE,3,bare,,
935,7/8/2017 19:00,69.728,46.223,CBE,3,bare,,
936,7/8/2017 19:30,69.685,47.492,CBE,3,bare,,
937,7/8/2017 20:00,69.685,47.587,CBE,3,bare,,
938,7/8/2017 20:30,69.514,47.417,CBE,3,bare,,
939,7/8/2017 21:00,69.728,47.336,CBE,3,bare,,
940,7/8/2017 21:30,69.471,49.91,CBE,3,bare,,
941,7/8/2017 22:00,69.6,53.207,CBE,3,bare,,
942,7/8/2017 22:30,69.557,53.888,CBE,3,bare,,
943,7/8/2017 23:00,69.557,52.705,CBE,3,bare,,
944,7/8/2017 23:30,69.471,52.261,CBE,3,bare,,
945,7/9/2017 0:00,69.427,51.758,CBE,3,bare,,
946,7/9/2017 0:30,69.427,51.1,CBE,3,bare,,
947,7/9/2017 1:00,69.427,49.907,CBE,3,bare,,
948,7/9/2017 1:30,69.514,50.762,CBE,3,bare,,
949,7/9/2017 2:00,69.728,50.872,CBE,3,bare,,
950,7/9/2017 2:30,69.728,51.217,CBE,3,bare,,
951,7/9/2017 3:00,69.858,51.039,CBE,3,bare,,
952,7/9/2017 3:30,69.858,50.976,CBE,3,bare,,
953,7/9/2017 4:00,69.814,51.255,CBE,3,bare,,
954,7/9/2017 4:30,69.771,51.064,CBE,3,bare,,
955,7/9/2017 5:00,69.771,50.655,CBE,3,bare,,
956,7/9/2017 5:30,69.814,49.652,CBE,3,bare,,
957,7/9/2017 6:00,69.771,49.302,CBE,3,bare,,
958,7/9/2017 6:30,69.858,49.339,CBE,3,bare,,
959,7/9/2017 7:00,69.901,49.532,CBE,3,bare,,
960,7/9/2017 7:30,69.514,49.567,CBE,3,bare,,
961,7/9/2017 8:00,69.343,48.987,CBE,3,bare,,
962,7/9/2017 8:30,69.129,49.097,CBE,3,bare,,
963,7/9/2017 9:00,69.3,50.337,CBE,3,bare,,
964,7/9/2017 9:30,69.085,52.388,CBE,3,bare,,
965,7/9/2017 10:00,69.085,53.975,CBE,3,bare,,
966,7/9/2017 10:30,69.085,54.657,CBE,3,bare,,
967,7/9/2017 11:00,69.17,55.437,CBE,3,bare,,
968,7/9/2017 11:30,69.343,55.914,CBE,3,bare,,
969,7/9/2017 12:00,69.514,56.853,CBE,3,bare,,
970,7/9/2017 12:30,69.685,57.144,CBE,3,bare,,
971,7/9/2017 13:00,69.685,57.482,CBE,3,bare,,
972,7/9/2017 13:30,69.771,57.305,CBE,3,bare,,
973,7/9/2017 14:00,69.901,57.469,CBE,3,bare,,
974,7/9/2017 14:30,69.901,57.93,CBE,3,bare,,
975,7/9/2017 15:00,70.029,58.431,CBE,3,bare,,
976,7/9/2017 15:30,69.985,59.192,CBE,3,bare,,
977,7/9/2017 16:00,70.029,58.921,CBE,3,bare,,
978,7/9/2017 16:30,69.901,58.604,CBE,3,bare,,
979,7/9/2017 17:00,70.029,58.645,CBE,3,bare,,
980,7/9/2017 17:30,70.201,57.618,CBE,3,bare,,
981,7/9/2017 18:00,69.858,56.512,CBE,3,bare,,
982,7/9/2017 18:30,69.728,56.316,CBE,3,bare,,
